MachineID,ToolIndex,NumberOfCycle,MillingToolType,ADOC,RDOC,HardnessMean,ToolHolderLength,LifecycleHealthRaw,LifecycleHealth,LifecycleBand,ConditionHealthRaw,ConditionHealth,ConditionBand,HealthGap,HealthGapState,AnomalyScore,IsAnomaly,ActualHealth,LifecycleDriver1,LifecycleDriver1_SHAP,LifecycleDriver2,LifecycleDriver2_SHAP,LifecycleDriver3,LifecycleDriver3_SHAP,LifecycleDriver4,LifecycleDriver4_SHAP,LifecycleDriver5,LifecycleDriver5_SHAP,ConditionDriver1,ConditionDriver1_SHAP,ConditionDriver2,ConditionDriver2_SHAP,ConditionDriver3,ConditionDriver3_SHAP,ConditionDriver4,ConditionDriver4_SHAP,ConditionDriver5,ConditionDriver5_SHAP
CNC-01,102,17,2,5.0,4.5,38.33,80.0,0.8340544104576111,0.8340544104576111,HEALTHY,0.7928541302680969,0.7928541302680969,HEALTHY,-0.04120028018951416,CONSISTENT,-0.05153382696532388,False,0.80952381,HardnessMean,-0.004370648879557848,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0004476953763514757,Current - Driving axle Y L2 - skew,-0.00043135927990078926,HardnessMean,-0.05771967023611069,RDOC,-0.0340733528137207,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle X L2 - kurtosis,-0.013185065239667892,Current - Driving axle Y L2 - min,-0.012968181632459164
CNC-01,102,18,2,5.0,4.5,38.33,80.0,0.8263686895370483,0.8263686895370483,HEALTHY,0.7764992713928223,0.7764992713928223,HEALTHY,-0.049869418144226074,CONSISTENT,-0.06768218844150775,False,0.797619048,HardnessMean,-0.004370648879557848,Accelerometer - Spindle -X - mean,-0.0029671320226043463,MillingToolType,-0.00210210052318871,Current - Driving axle Y L3 - min,-0.0006267564604058862,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,HardnessMean,-0.05647912248969078,RDOC,-0.03748711943626404,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Y L2 - mean,-0.012556887231767178,Current - Driving axle Y L2 - min,-0.008434398099780083
CNC-01,102,19,2,5.0,4.5,38.33,80.0,0.8260369896888733,0.8260369896888733,HEALTHY,0.7974463105201721,0.7974463105201721,HEALTHY,-0.028590679168701172,CONSISTENT,-0.06172607036981326,False,0.785714286,HardnessMean,-0.004393894225358963,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L2 - skew,-0.00043135927990078926,Current - Driving axle Y L3 - min,-0.00031186139676719904,HardnessMean,-0.057950135320425034,RDOC,-0.034657832235097885,Current - Driving axle Y L1 - min,-0.013531860895454884,Current - Driving axle Y L2 - min,-0.0070387437008321285,Current - Driving axle X L2 - skew,-0.0063900453969836235
CNC-01,102,20,2,5.0,4.5,38.33,80.0,0.8179288506507874,0.8179288506507874,HEALTHY,0.7992794513702393,0.7992794513702393,HEALTHY,-0.018649399280548096,CONSISTENT,-0.04378815209531689,False,0.773809524,HardnessMean,-0.004474795423448086,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L2 - skew,-0.0004793452681042254,Current - Driving axle Y L3 - min,-0.00035217340337112546,HardnessMean,-0.058954399079084396,RDOC,-0.034657832235097885,Current - Driving axle Y L1 - min,-0.013531860895454884,Current - Driving axle Y L2 - min,-0.0070387437008321285,Current - Driving axle X L2 - skew,-0.0063900453969836235
CNC-01,102,21,2,5.0,4.5,38.33,80.0,0.807763397693634,0.807763397693634,HEALTHY,0.838184654712677,0.838184654712677,HEALTHY,0.03042125701904297,CONSISTENT,-0.011428859237516076,False,0.761904762,HardnessMean,-0.004752667620778084,Accelerometer - Spindle -X - mean,-0.0031598981004208326,MillingToolType,-0.00210210052318871,Current - Driving axle Y L3 - min,-0.0006670684088021517,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,HardnessMean,-0.05646137893199921,RDOC,-0.0337710864841938,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Y L2 - min,-0.01183827593922615,Current - Driving axle Y L2 - mean,-0.00899968296289444
CNC-01,102,22,2,5.0,4.5,38.33,80.0,0.7940611243247986,0.7940611243247986,HEALTHY,0.7629286050796509,0.7629286050796509,HEALTHY,-0.031132519245147705,CONSISTENT,-0.05933114752953439,False,0.75,HardnessMean,-0.006146046333014965,Current - Spindle L1 - max,-0.004698327276855707,Accelerometer - Spindle -X - mean,-0.0025709972251206636,MillingToolType,-0.00210210052318871,Current - Driving axle Z L1 - mean,-0.0007325104670599103,HardnessMean,-0.07114031165838242,RDOC,-0.036100249737501144,Current - Spindle L1 - mean,-0.02902560494840145,Current - Driving axle Y L1 - skew,-0.006868367549031973,Current - Driving axle Z L1 - max,-0.0044035655446350574
CNC-01,102,23,2,5.0,4.5,38.33,80.0,0.7971440553665161,0.7971440553665161,HEALTHY,0.7052119970321655,0.7052119970321655,EARLY_WEAR,-0.09193205833435059,CONSISTENT,-0.04618354910192296,False,0.738095238,HardnessMean,-0.004992462228983641,Accelerometer - Spindle -X - mean,-0.0031598981004208326,MillingToolType,-0.0012956864666193724,Current - Driving axle X L1 - kurtosis,-0.0007189607713371515,Current - Driving axle Y L3 - min,-0.0006670684088021517,HardnessMean,-0.05692019686102867,Current - Driving axle X L2 - kurtosis,-0.03593868017196655,RDOC,-0.0340733528137207,Current - Driving axle X L3 - kurtosis,-0.023027930408716202,Current - Driving axle Y L1 - min,-0.018061703070998192
CNC-01,102,24,2,5.0,4.5,38.33,80.0,0.8041568398475647,0.8041568398475647,HEALTHY,0.7362546324729919,0.7362546324729919,EARLY_WEAR,-0.06790220737457275,CONSISTENT,-0.07399005789813623,False,0.726190476,HardnessMean,-0.005078564397990704,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0005666064098477364,Accelerometer - X Driving axle +Z - max,-0.00028048219974152744,HardnessMean,-0.06166974455118179,RDOC,-0.03784191980957985,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Z L2 - min,-0.007311700843274593,Current - Driving axle X L2 - skew,-0.006978606339544058
CNC-01,102,25,2,5.0,4.5,38.33,80.0,0.8034605979919434,0.8034605979919434,HEALTHY,0.7095076441764832,0.7095076441764832,EARLY_WEAR,-0.0939529538154602,CONSISTENT,-0.07075845793660401,False,0.714285714,HardnessMean,-0.005078564397990704,MillingToolType,-0.0022151395678520203,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L2 - skew,-0.00043135927990078926,Current - Driving axle Y L3 - min,-0.00035217340337112546,HardnessMean,-0.06273200362920761,RDOC,-0.03784191980957985,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Z L2 - min,-0.007311700843274593,Current - Driving axle X L2 - skew,-0.0063900453969836235
CNC-01,102,26,2,5.0,4.5,38.33,80.0,0.7971494793891907,0.7971494793891907,HEALTHY,0.6323440074920654,0.6323440074920654,EARLY_WEAR,-0.16480547189712524,CONDITION_WORSE_THAN_LIFECYCLE,-0.009741409150980873,False,0.702380952,HardnessMean,-0.005078564397990704,Accelerometer - Spindle -X - mean,-0.0031598981004208326,MillingToolType,-0.00210210052318871,Current - Driving axle Y L3 - min,-0.0006670684088021517,Current - Driving axle Y L2 - skew,-0.0005161155131645501,HardnessMean,-0.06360120326280594,RDOC,-0.03723017871379852,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle Y L1 - skew,-0.00851147435605526,Current - Driving axle Z L2 - min,-0.007311700843274593
CNC-01,102,27,2,5.0,4.5,38.33,80.0,0.7912729382514954,0.7912729382514954,HEALTHY,0.7594509720802307,0.7594509720802307,HEALTHY,-0.03182196617126465,CONSISTENT,-0.019169203482558905,False,0.69047619,HardnessMean,-0.005177787505090237,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.00048800738295540214,Current - Driving axle Y L2 - skew,-0.00043135927990078926,HardnessMean,-0.05823945626616478,RDOC,-0.034960098564624786,Current - Driving axle Y L1 - min,-0.013531860895454884,Current - Driving axle Y L2 - mean,-0.012556887231767178,Current - Driving axle Z L2 - min,-0.011738450266420841
CNC-01,102,28,2,5.0,4.5,38.33,80.0,0.7464743852615356,0.7464743852615356,EARLY_WEAR,0.7257698178291321,0.7257698178291321,EARLY_WEAR,-0.020704567432403564,CONSISTENT,0.06947525292746815,True,0.678571429,Accelerometer - Spindle -Z - max,-0.007220895029604435,HardnessMean,-0.006974371615797281,Current - Spindle L1 - max,-0.005546674132347107,MillingToolType,-0.00210210052318871,Current - Spindle L3 - max,-0.0007604308193549514,HardnessMean,-0.06725112348794937,RDOC,-0.0346854031085968,Current - Driving axle Y L1 - min,-0.01957782544195652,Current - Spindle L3 - skew,-0.011648259125649929,Current - Driving axle Z L2 - max,-0.010798347182571888
CNC-01,102,29,2,5.0,4.5,38.33,80.0,0.7568981051445007,0.7568981051445007,HEALTHY,0.6118603348731995,0.6118603348731995,EARLY_WEAR,-0.14503777027130127,CONSISTENT,-0.0014561364057986692,False,0.666666667,HardnessMean,-0.006198842544108629,Current - Spindle L1 - max,-0.005284667015075684,Accelerometer - Spindle -X - mean,-0.002112829592078924,MillingToolType,-0.00210210052318871,Current - Spindle L3 - max,-0.0007604308193549514,HardnessMean,-0.06589313596487045,RDOC,-0.036100249737501144,Current - Spindle L3 - skew,-0.021260762587189674,Current - Spindle L1 - mean,-0.017721522599458694,Current - Spindle L2 - kurtosis,-0.007827568799257278
CNC-01,102,30,2,5.0,4.5,38.33,80.0,0.7802034616470337,0.7802034616470337,HEALTHY,0.6738033294677734,0.6738033294677734,EARLY_WEAR,-0.10640013217926025,CONSISTENT,-0.05366159096658424,False,0.654761905,HardnessMean,-0.005230267532169819,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0005666064098477364,Accelerometer - X Driving axle +Z - max,-0.00028048219974152744,HardnessMean,-0.06032736971974373,RDOC,-0.03784191980957985,Current - Driving axle X L2 - kurtosis,-0.018728120252490044,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle Z L3 - min,-0.007170419208705425
CNC-01,102,31,2,5.0,4.5,38.33,80.0,0.7759690880775452,0.7759690880775452,HEALTHY,0.723832905292511,0.723832905292511,EARLY_WEAR,-0.05213618278503418,CONSISTENT,-0.06225703779522096,False,0.642857143,HardnessMean,-0.004930044524371624,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L2 - skew,-0.0004828409291803837,Current - Driving axle Y L3 - min,-0.00038504411350004375,HardnessMean,-0.0581509992480278,RDOC,-0.03660845011472702,Current - Driving axle X L2 - kurtosis,-0.014703229069709778,Current - Driving axle Z L3 - min,-0.007170419208705425,Current - Driving axle Y L2 - min,-0.007058094255626202
CNC-01,102,32,2,5.0,4.5,38.33,80.0,0.7802034616470337,0.7802034616470337,HEALTHY,0.7057015895843506,0.7057015895843506,EARLY_WEAR,-0.0745018720626831,CONSISTENT,-0.045675262631977465,False,0.630952381,HardnessMean,-0.005230267532169819,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.00048800738295540214,Current - Driving axle Y L2 - skew,-0.00043135927990078926,HardnessMean,-0.061877455562353134,RDOC,-0.03784191980957985,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Y L2 - mean,-0.012556887231767178,Current - Driving axle Y L2 - min,-0.007058094255626202
CNC-01,102,33,2,5.0,4.5,38.33,80.0,0.7751054763793945,0.7751054763793945,HEALTHY,0.6511731147766113,0.6511731147766113,EARLY_WEAR,-0.1239323616027832,CONSISTENT,-0.0526830641321312,False,0.619047619,HardnessMean,-0.005230267532169819,MillingToolType,-0.00210210052318871,Accelerometer - Spindle -X - mean,-0.0008342154324054718,Current - Driving axle Y L3 - min,-0.0006670684088021517,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,HardnessMean,-0.06413429975509644,RDOC,-0.03899514675140381,Current - Driving axle Y L2 - mean,-0.012556887231767178,Current - Driving axle X L2 - skew,-0.0063900453969836235,Current - Driving axle Y L1 - skew,-0.0039021228440105915
CNC-01,102,34,2,5.0,4.5,38.33,80.0,0.7687133550643921,0.7687133550643921,HEALTHY,0.6833223700523376,0.6833223700523376,EARLY_WEAR,-0.08539098501205444,CONSISTENT,-0.03927232922454932,False,0.607142857,HardnessMean,-0.005443042144179344,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.00048800738295540214,Current - Driving axle Y L2 - skew,-0.00043135927990078926,HardnessMean,-0.05823945626616478,RDOC,-0.038155317306518555,Current - Driving axle Y L1 - min,-0.013531860895454884,Current - Driving axle Y L2 - mean,-0.012556887231767178,Current - Driving axle Y L1 - skew,-0.00851147435605526
CNC-01,102,35,2,5.0,4.5,38.33,80.0,0.7328076958656311,0.7328076958656311,EARLY_WEAR,0.7459815144538879,0.7459815144538879,EARLY_WEAR,0.013173818588256836,CONSISTENT,0.03884713428009412,True,0.595238095,HardnessMean,-0.00551997497677803,MillingToolType,-0.002338975202292204,Current - Driving axle Y L2 - kurtosis,-0.002099124249070883,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0005666064098477364,HardnessMean,-0.0576481968164444,RDOC,-0.03526957333087921,Current - Driving axle Y L2 - max,-0.03369215130805969,Current - Driving axle Y L2 - min,-0.014806976541876793,Current - Driving axle Y L1 - min,-0.013531860895454884
CNC-01,102,36,2,5.0,4.5,38.33,80.0,0.7094428539276123,0.7094428539276123,EARLY_WEAR,0.6030057668685913,0.6030057668685913,EARLY_WEAR,-0.106437087059021,CONSISTENT,-0.041354579814241066,False,0.583333333,HardnessMean,-0.007289177738130093,Current - Spindle L1 - max,-0.005636151880025864,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle -X - skew,-0.0018894816748797894,Current - Spindle L3 - max,-0.0007982530514709651,HardnessMean,-0.07139572501182556,RDOC,-0.037920985370874405,Current - Spindle L1 - mean,-0.01955917850136757,Current - Driving axle Y L2 - kurtosis,-0.004981939680874348,Current - Spindle L2 - min,-0.004942132160067558
CNC-01,102,37,2,5.0,4.5,38.33,80.0,0.7246193885803223,0.7246193885803223,EARLY_WEAR,0.5622905492782593,0.5622905492782593,EARLY_WEAR,-0.162328839302063,CONDITION_WORSE_THAN_LIFECYCLE,-0.045172149970983955,False,0.571428571,NumberOfCycle,-0.011064087972044945,HardnessMean,-0.005690772086381912,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0005666064098477364,HardnessMean,-0.06302132457494736,RDOC,-0.03899514675140381,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle X L2 - kurtosis,-0.017846129834651947,Current - Driving axle Z L2 - min,-0.007311700843274593
CNC-01,102,38,2,5.0,4.5,38.33,80.0,0.7041241526603699,0.7041241526603699,EARLY_WEAR,0.7425603866577148,0.7425603866577148,EARLY_WEAR,0.03843623399734497,CONSISTENT,-0.025140526653049222,False,0.55952381,NumberOfCycle,-0.023698415607213974,HardnessMean,-0.005604669917374849,MillingToolType,-0.0012956864666193724,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle X L3 - kurtosis,-0.0004912514123134315,HardnessMean,-0.055044811218976974,RDOC,-0.0340733528137207,Current - Driving axle X L2 - kurtosis,-0.02712881751358509,Current - Driving axle X L3 - kurtosis,-0.020180782303214073,Current - Driving axle Y L2 - min,-0.011857625097036362
CNC-01,102,39,2,5.0,4.5,38.33,80.0,0.7075594663619995,0.7075594663619995,EARLY_WEAR,0.5354510545730591,0.5354510545730591,EARLY_WEAR,-0.17210841178894043,CONDITION_WORSE_THAN_LIFECYCLE,-0.05005244048534313,False,0.547619048,NumberOfCycle,-0.023547179996967316,HardnessMean,-0.005690772086381912,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0005666064098477364,HardnessMean,-0.06996312737464905,RDOC,-0.04142793267965317,Current - Driving axle Y L2 - mean,-0.016215553507208824,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle X L2 - skew,-0.0063900453969836235
CNC-01,102,40,2,5.0,4.5,38.33,80.0,0.7013960480690002,0.7013960480690002,EARLY_WEAR,0.5711219906806946,0.5711219906806946,EARLY_WEAR,-0.13027405738830566,CONSISTENT,-0.04074790921141713,False,0.535714286,NumberOfCycle,-0.028758682310581207,HardnessMean,-0.005838834680616856,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.000538474996574223,HardnessMean,-0.0694214329123497,RDOC,-0.03937910869717598,Current - Driving axle Z L2 - min,-0.009417415596544743,Current - Driving axle X L2 - skew,-0.0063900453969836235,Current - Driving axle Z L1 - min,-0.003474073950201273
CNC-01,102,41,2,5.0,4.5,38.33,80.0,0.6947582364082336,0.6947582364082336,EARLY_WEAR,0.6187902092933655,0.6187902092933655,EARLY_WEAR,-0.07596802711486816,CONSISTENT,-0.04859225979651821,False,0.523809524,NumberOfCycle,-0.03808101639151573,HardnessMean,-0.0059217121452093124,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.00048800738295540214,HardnessMean,-0.061313048005104065,RDOC,-0.037934061139822006,Current - Driving axle Y L2 - mean,-0.016215553507208824,Current - Driving axle Y L1 - min,-0.013531860895454884,Current - Driving axle Z L2 - min,-0.009417415596544743
CNC-01,102,42,2,5.0,4.5,38.33,80.0,0.6891027092933655,0.6891027092933655,EARLY_WEAR,0.700788676738739,0.700788676738739,EARLY_WEAR,0.011685967445373535,CONSISTENT,-0.0003218428043633148,False,0.511904762,NumberOfCycle,-0.04059293493628502,HardnessMean,-0.00602194108068943,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0005666064098477364,HardnessMean,-0.060033656656742096,RDOC,-0.03579309582710266,Current - Driving axle Y L2 - max,-0.03213468939065933,Current - Driving axle Y L1 - min,-0.013531860895454884,Current - Driving axle Y L2 - mean,-0.012556887231767178
CNC-01,102,43,2,5.0,4.5,38.33,80.0,0.6549822092056274,0.6549822092056274,EARLY_WEAR,0.6428665518760681,0.6428665518760681,EARLY_WEAR,-0.012115657329559326,CONSISTENT,-0.0649210028677546,False,0.5,NumberOfCycle,-0.04477781057357788,HardnessMean,-0.007947520352900028,Current - Spindle L1 - max,-0.007151221856474876,Accelerometer - Spindle -X - mean,-0.0028471762780100107,MillingToolType,-0.00210210052318871,HardnessMean,-0.07402382045984268,RDOC,-0.037920985370874405,Current - Spindle L1 - mean,-0.030869988724589348,Current - Driving axle Z L3 - min,-0.007832649163901806,Current - Driving axle Y L2 - kurtosis,-0.004981939680874348
CNC-01,102,44,2,5.0,4.5,38.33,80.0,0.6778716444969177,0.6778716444969177,EARLY_WEAR,0.4950230121612549,0.4950230121612549,DEGRADED,-0.18284863233566284,CONDITION_WORSE_THAN_LIFECYCLE,-0.03624430192021588,False,0.488095238,NumberOfCycle,-0.04978959634900093,HardnessMean,-0.0059217121452093124,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.00048800738295540214,HardnessMean,-0.06953873485326767,RDOC,-0.03960719704627991,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle X L2 - kurtosis,-0.013185065239667892,Current - Driving axle Y L1 - skew,-0.00851147435605526
CNC-01,102,45,2,5.0,4.5,38.33,80.0,0.6692309379577637,0.6692309379577637,EARLY_WEAR,0.5879032611846924,0.5879032611846924,EARLY_WEAR,-0.08132767677307129,CONSISTENT,-0.05656321845742279,False,0.476190476,NumberOfCycle,-0.05172010883688927,HardnessMean,-0.005635990761220455,Accelerometer - Spindle -Z - max,-0.0031296361703425646,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,HardnessMean,-0.0694214329123497,RDOC,-0.03960719704627991,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle X L2 - skew,-0.006648959591984749,Current - Driving axle Z L3 - min,-0.004063096363097429
CNC-01,102,46,2,5.0,4.5,38.33,80.0,0.6615445613861084,0.6615445613861084,EARLY_WEAR,0.45569661259651184,0.45569661259651184,DEGRADED,-0.20584794878959656,CONDITION_WORSE_THAN_LIFECYCLE,-0.05434057669217568,False,0.464285714,NumberOfCycle,-0.055310074239969254,HardnessMean,-0.006232424173504114,Accelerometer - Spindle -X - mean,-0.0024255516473203897,MillingToolType,-0.00210210052318871,Current - Driving axle Y L3 - min,-0.0006670684088021517,HardnessMean,-0.07071609795093536,RDOC,-0.04142793267965317,Current - Driving axle Y L2 - mean,-0.018167495727539062,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle X L2 - kurtosis,-0.017170671373605728
CNC-01,102,47,2,5.0,4.5,38.33,80.0,0.6548202037811279,0.6548202037811279,EARLY_WEAR,0.5315566658973694,0.5315566658973694,EARLY_WEAR,-0.12326353788375854,CONSISTENT,-0.04459582462343742,False,0.452380952,NumberOfCycle,-0.05827471241354942,HardnessMean,-0.006232424173504114,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L2 - skew,-0.0004828409291803837,HardnessMean,-0.0707622542977333,RDOC,-0.04142793267965317,Current - Driving axle Y L2 - mean,-0.017372647300362587,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Z L3 - min,-0.008370756171643734
CNC-01,102,48,2,5.0,4.5,38.33,80.0,0.6454587578773499,0.6454587578773499,EARLY_WEAR,0.6175273656845093,0.6175273656845093,EARLY_WEAR,-0.027931392192840576,CONSISTENT,-0.03175032476968803,False,0.44047619,NumberOfCycle,-0.0744231790304184,HardnessMean,-0.006539727561175823,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.00048800738295540214,HardnessMean,-0.06270840018987656,RDOC,-0.03876705840229988,Current - Driving axle Y L2 - mean,-0.016215553507208824,Current - Driving axle Y L1 - min,-0.013531860895454884,Current - Driving axle X L2 - skew,-0.0063900453969836235
CNC-01,102,49,2,5.0,4.5,38.33,80.0,0.5784215331077576,0.5784215331077576,EARLY_WEAR,0.5493767857551575,0.5493767857551575,EARLY_WEAR,-0.029044747352600098,CONSISTENT,0.06487794316308693,True,0.428571429,NumberOfCycle,-0.106437548995018,HardnessMean,-0.011060708202421665,Current - Spindle L1 - max,-0.008603190071880817,MillingToolType,-0.00210210052318871,Current - Spindle L2 - std,-0.0010784411570057273,HardnessMean,-0.06825537979602814,RDOC,-0.03660875931382179,Current - Driving axle Y L1 - min,-0.022363822907209396,Current - Driving axle X L2 - kurtosis,-0.01734517514705658,Current - Driving axle Z L2 - max,-0.010798347182571888
CNC-01,102,52,2,5.0,4.5,38.33,80.0,0.5989074110984802,0.5989074110984802,EARLY_WEAR,0.7086030840873718,0.7086030840873718,EARLY_WEAR,0.1096956729888916,CONSISTENT,-0.03562922850128791,False,0.392857143,NumberOfCycle,-0.10033766180276871,HardnessMean,-0.00611296109855175,Accelerometer - Spindle +Y - skew,-0.00316964415833354,Accelerometer - Y Driving axle -X - std,-0.00307608675211668,Accelerometer - Spindle +Y - kurtosis,-0.0017299918690696359,HardnessMean,-0.06367313116788864,Current - Driving axle X L2 - kurtosis,-0.037084970623254776,RDOC,-0.0346854031085968,Current - Driving axle X L3 - kurtosis,-0.021649420261383057,Current - Driving axle Z L1 - min,-0.008317743428051472
CNC-01,102,53,2,5.0,4.5,38.33,80.0,0.626279890537262,0.626279890537262,EARLY_WEAR,0.4968218207359314,0.4968218207359314,DEGRADED,-0.12945806980133057,CONSISTENT,-0.06827174920915563,False,0.380952381,NumberOfCycle,-0.09843187779188156,HardnessMean,-0.006702111102640629,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.00043077245936729014,HardnessMean,-0.0709686130285263,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.03333994746208191,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Y L3 - min,-0.007952338084578514
CNC-01,102,54,2,5.0,4.5,38.33,80.0,0.580796480178833,0.580796480178833,EARLY_WEAR,0.45905065536499023,0.45905065536499023,DEGRADED,-0.12174582481384277,CONSISTENT,-0.047805885360626243,False,0.369047619,NumberOfCycle,-0.09192346781492233,HardnessMean,-0.006855773739516735,Accelerometer - Spindle -Z - max,-0.0031296361703425646,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,HardnessMean,-0.0738362967967987,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.03251407667994499,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle X L2 - skew,-0.0063900453969836235
CNC-01,102,55,2,5.0,4.5,38.33,80.0,0.5713454484939575,0.5713454484939575,EARLY_WEAR,0.5126433372497559,0.5126433372497559,EARLY_WEAR,-0.05870211124420166,CONSISTENT,-0.03786460489844823,False,0.357142857,NumberOfCycle,-0.08254648000001907,HardnessMean,-0.00719263544306159,Accelerometer - Spindle -Z - std,-0.004470223095268011,Accelerometer - Spindle -Z - max,-0.003169458359479904,MillingToolType,-0.00210210052318871,HardnessMean,-0.06954677402973175,RDOC,-0.04111845791339874,Current - Driving axle Y L2 - mean,-0.017372647300362587,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Y L1 - skew,-0.00851147435605526
CNC-01,102,56,2,5.0,4.5,38.33,80.0,0.5629582405090332,0.5629582405090332,EARLY_WEAR,0.5541582703590393,0.5541582703590393,EARLY_WEAR,-0.008799970149993896,CONSISTENT,0.04810521918124666,True,0.345238095,NumberOfCycle,-0.11454558372497559,HardnessMean,-0.01005571149289608,Current - Spindle L1 - max,-0.008603190071880817,Accelerometer - Spindle -X - mean,-0.0028471762780100107,MillingToolType,-0.0024280392099171877,HardnessMean,-0.06790772080421448,RDOC,-0.03757530078291893,Current - Driving axle Y L1 - min,-0.022363822907209396,Current - Spindle L3 - skew,-0.01662159524857998,Current - Driving axle X L2 - kurtosis,-0.016463184729218483
CNC-01,102,57,2,5.0,4.5,38.33,80.0,0.554459273815155,0.554459273815155,EARLY_WEAR,0.46372976899147034,0.46372976899147034,DEGRADED,-0.09072950482368469,CONSISTENT,-0.051056121573490765,False,0.333333333,NumberOfCycle,-0.12122420966625214,HardnessMean,-0.01014907006174326,Current - Spindle L1 - max,-0.008638075552880764,MillingToolType,-0.002338975202292204,Accelerometer - Spindle -X - mean,-0.002112829592078924,HardnessMean,-0.07139572501182556,RDOC,-0.03907421603798866,Current - Spindle L1 - mean,-0.01955917850136757,Current - Driving axle X L2 - kurtosis,-0.009780493564903736,Current - Driving axle Z L2 - max,-0.00767599418759346
